,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1998,1,32306,18449,117961,118300,119181,118465,159686,118467,118468
1999,1,28149,5697,117961,118386,118692,118321,240983,290919,118322
2000,1,35376,3889,117961,118386,121668,118321,117906,290919,118322
2001,1,40426,2610,117961,118327,121979,117905,240983,290919,117908
2002,1,673,770,117961,118300,119181,121594,302830,4673,121596
2003,0,6977,2068,117980,118076,131868,128093,276422,119184,128095
2004,1,15720,4663,117961,118225,122298,120591,132696,119095,120593
2005,1,38708,14715,117910,117911,117941,117885,117913,117887,117888
2006,1,15714,20242,119280,119281,117945,118995,136748,292795,118997
2007,0,42977,4566,119062,130600,118992,117905,117906,290919,117908
2008,1,32642,4361,118573,118574,117945,118995,169886,292795,118997
2009,1,43416,85343,117961,118327,118933,117905,117906,290919,117908
2010,1,87083,4932,117961,118225,119824,121915,137949,121916,121917
2011,1,35788,27104,117961,118327,118507,120647,304633,118398,120649
2012,1,80566,6257,117961,118343,118437,117905,117906,290919,117908
2013,1,16071,770,117961,118300,120722,118747,130134,118453,118749
2014,1,80497,4933,117961,118343,118458,120006,219966,118424,120008
2015,1,25328,17223,117961,118225,120535,123067,233714,118398,123068
2016,1,3124,22835,117961,117969,19666,118396,236551,118398,118399
2017,1,39879,17059,117902,118041,117945,259173,191237,292795,118943
2018,1,35502,2395,117961,118300,123055,118728,301534,118295,118730
2019,1,6692,72209,117961,118225,124948,118747,235735,118453,118749
2020,1,39392,17209,117961,118052,123144,118396,310598,118398,118399
2021,1,80696,4341,117961,118300,118957,118321,117906,290919,118322
2022,1,75649,70066,91261,118026,118202,118321,117906,290919,118322
2023,1,74310,6277,117961,118343,120722,118321,290919,290919,118322
2024,1,80772,16314,117961,118446,120317,118321,117906,290919,118322
2025,1,37115,25772,118006,118007,117941,117879,117897,19721,117880
2026,0,25993,1605,117961,118327,128935,149337,205238,118398,149339
2027,0,1020,92920,117961,118052,120417,122514,265577,118474,122516
2028,0,28562,4622,118212,118580,117878,133111,125539,118870,133113
2029,1,13878,20604,118095,118096,118008,117899,117899,19721,117900
2030,1,78175,4698,117961,117962,118352,117905,117906,290919,117908
2031,1,33111,4834,117961,118225,124449,118396,233714,118398,118399
2032,1,77246,7344,117961,118225,120663,123045,123046,120518,123047
2033,1,41441,34064,117961,118386,118746,117905,117906,290919,117908
2034,1,17249,17184,117961,118343,118395,120647,126250,118398,120649
2035,1,32141,44002,117961,117962,118791,118702,249507,118704,118705
2036,1,72195,52356,117902,117903,119824,117905,117906,290919,117908
2037,1,78092,19760,117961,117962,118352,117905,117906,290919,117908
2038,0,15023,18210,91261,118026,120671,273308,118029,249618,118232
2039,1,16985,743,117961,118343,120722,118321,117906,290919,118322
2040,0,75901,1930,122880,122974,119781,120097,155316,270488,120099
2041,1,15672,18046,117961,118300,118783,117905,240983,290919,117908
2042,1,81364,59394,91261,118026,118317,118321,117906,290919,118322
2043,1,98464,53208,118602,118603,118810,119323,135298,19793,119325
2044,1,80212,1409,117961,118300,120722,118784,290919,290919,118786
2045,0,17278,2344,118212,118213,120823,120647,311441,118398,120649
2046,1,37651,79834,118090,118091,117884,117879,117886,19721,117880
2047,1,39630,7578,117961,118343,118437,117905,117906,290919,117908
2048,1,2642,873,117961,118413,120526,118321,118448,290919,118322
2049,1,20279,59517,117916,118011,117884,117885,117913,117887,117888
2050,1,4675,52356,117902,117903,119824,118321,117906,290919,118322
2051,1,27416,27568,117975,117976,117920,118568,310732,19721,118570
2052,1,19722,7648,117961,118300,119181,118321,240983,290919,118322
2053,0,23096,55132,118169,118170,118042,118563,158413,270488,118565
2054,1,33642,56781,117926,118266,117941,118568,195390,19721,118570
2055,1,32642,46645,119280,119281,118623,118995,286106,292795,118997
2056,1,33147,16098,117961,118327,120171,118890,182227,118398,118892
2057,1,78271,7424,5110,117954,122672,133111,306530,118870,133113
2058,1,45790,4669,117961,118327,118391,117905,117906,290919,117908
2059,1,77178,50952,117961,118327,118929,118685,279443,308574,118687
2060,1,19312,14560,117951,117952,118008,117879,117897,19721,117880
2061,1,25279,4837,117961,118300,120026,119433,133686,118424,119435
2062,1,73144,4931,118290,118291,119488,118293,119489,118295,118296
2063,1,18058,51757,117961,119256,119257,280788,121024,292795,119082
2064,1,19722,7560,117961,118300,119181,117905,290919,290919,117908
2065,1,15064,52007,117961,117962,118910,179731,118368,117887,117973
2066,0,20349,2163,117935,117936,120694,118636,130218,118638,118639
2067,1,32270,4871,117961,118300,120144,118054,118054,117887,118055
2068,1,73876,7822,117961,118327,118492,132692,174445,270488,132694
2069,1,42954,17196,120864,121013,124266,118422,300136,118424,118425
2070,1,73536,3211,117961,118446,120368,122274,159048,3130,122275
2071,1,4675,14810,117961,118413,120370,118321,117906,290919,118322
2072,1,76551,6038,117876,117877,117878,118568,139169,19721,118570
2073,1,19998,1553,117961,118225,123173,118054,120716,117887,118055
2074,1,14570,23666,118084,118085,117920,117879,117886,19721,117880
2075,1,1020,3966,117961,118343,122012,118321,117906,290919,118322
2076,1,17777,7504,117961,118300,118783,118321,117906,290919,118322
2077,1,31661,25558,117961,118052,118992,118685,120316,308574,118687
2078,1,36731,95215,118006,118007,118008,117879,122240,19721,117880
2079,1,4675,8516,117961,118386,118733,169634,235935,118736,169635
2080,1,22611,17783,117961,118413,118414,117905,117906,290919,117908
2081,1,4650,7253,117961,118225,118403,118321,117906,290919,118322
2082,1,4675,2641,117961,118327,118391,118784,121556,290919,118786
2083,1,78175,14638,117961,118052,118992,118321,290919,290919,118322
2084,0,27287,27103,117902,117903,120171,118863,183958,118398,118865
2085,1,7543,7075,119062,119091,143531,117905,118036,290919,117908
2086,1,23990,125466,117902,117903,120171,120990,262257,118398,120992
2087,1,34950,7133,117961,118327,118320,118784,118785,290919,118786
2088,1,15730,1398,117961,118300,120722,118321,117906,290919,118322
2089,1,76562,16371,117961,118446,118684,118321,117906,290919,118322
2090,1,391,58692,117926,118124,117941,117885,117913,117887,117888
2091,1,79343,15435,117961,118343,122299,119949,131270,290919,119951
2092,1,34780,2594,117961,118300,123472,118259,118260,290919,118261
2093,1,32270,15413,117961,118300,164199,159116,164668,136398,159118
2094,1,74643,7935,117961,118052,120539,117905,117906,290919,117908
2095,1,3853,4261,118212,118213,126955,118321,173628,290919,118322
2096,1,19722,49823,117961,118300,127168,118321,117906,290919,118322
2097,1,18072,124033,124034,124035,117945,280788,126042,292795,119082
2098,1,1287,2014,117961,117962,118791,118368,129597,117887,118486
2099,1,32270,88561,117961,118343,119218,120348,196416,118295,120350
2100,1,75507,2541,117961,118343,118856,117905,117906,290919,117908
2101,1,75787,51740,118752,118753,119121,280788,130913,292795,119082
2102,0,20351,1970,118212,159716,118378,118451,159717,118453,118454
2103,1,25561,873,117961,118413,120526,118784,152747,290919,118786
2104,0,18418,52098,119062,119091,118957,117905,117906,290919,117908
2105,1,36966,51740,118752,119070,118754,118805,130913,118474,118807
2106,1,27124,5899,117961,118327,120318,118841,152788,118643,118843
2107,1,19975,49823,117961,118300,127168,117905,117906,290919,117908
2108,1,71931,76601,117961,118052,120417,118702,125047,118704,118705
2109,1,28315,74884,126918,126919,118042,118563,176749,270488,118565
2110,0,14912,15383,117961,118343,127168,118396,300044,118398,118399
2111,1,33001,2612,117961,118386,123901,117905,117906,290919,117908
2112,1,30952,5060,117961,117962,118791,122022,131419,119221,122024
2113,1,79092,5001,117961,118300,123055,120006,128578,118424,120008
2114,1,4675,4642,117961,118327,120551,118321,117906,290919,118322
2115,1,1003,4496,117961,118225,120551,117905,117906,290919,117908
2116,1,80873,51172,117961,118225,120551,120690,120691,290919,120692
2117,1,15672,123154,117902,117903,118783,118321,117906,290919,118322
2118,1,39429,994,117961,118300,120312,120516,123107,120518,120519
2119,1,75078,6071,117961,118413,122007,118321,117906,290919,118322
2120,1,39330,8091,117961,118386,118522,118321,117906,290919,118322
2121,1,77203,15627,117961,119256,119257,117946,118806,292795,117948
2122,1,42093,3085,117961,118300,125821,118834,251171,118424,118836
2123,1,73815,28475,118315,118463,122636,119172,147163,118467,119174
2124,1,37138,131441,117961,118343,118292,118422,300136,118424,118425
2125,1,45652,239,117961,118225,118403,118321,117906,290919,118322
2126,1,19484,30799,118219,118220,118221,117885,117886,117887,117888
2127,1,45314,49024,132839,145248,118378,121372,300603,119184,121374
2128,1,83887,101792,117961,118386,120677,123670,305057,121916,123672
2129,1,25885,2229,117961,118340,118450,119192,132442,119184,119194
2130,1,26411,10038,5110,117954,117895,117885,117955,117887,117888
2131,1,77300,7766,118256,118257,118623,118995,136748,292795,118997
2132,1,861,7454,117961,118413,122007,118784,121873,290919,118786
2133,1,32456,54248,117961,118327,120559,120618,304465,118643,120619
2134,1,31976,53319,118084,118085,118810,120033,120034,19793,120035
2135,1,34950,8487,117961,118327,118320,117905,117906,290919,117908
2136,0,80584,78444,118555,118178,121023,259173,121024,292795,118943
2137,1,34954,25262,117961,118327,118320,122297,301475,118331,118899
2138,1,40777,27484,118185,31010,117920,118568,129510,19721,118570
2139,1,27348,70130,118595,118596,81476,118826,158101,118424,118828
2140,1,37018,35675,118582,118583,117945,117946,117946,292795,117948
2141,1,76556,17327,117961,118446,118684,117905,117906,290919,117908
2142,1,4675,19645,117961,118413,118481,117905,240983,290919,117908
2143,1,79092,5604,117961,118343,119598,118636,235245,118638,118639
2144,1,80668,19839,117961,118300,123201,118321,117906,290919,118322
2145,1,79006,1350,117961,118052,122938,118321,117906,290919,118322
2146,1,4675,14731,117961,118446,118447,118784,121926,290919,118786
2147,0,42085,57797,119596,119597,169899,119928,306404,118331,119929
2148,0,969,3486,118752,119070,118042,118563,171750,270488,118565
2149,1,4675,16557,117961,118327,120318,117905,117906,290919,117908
2150,1,7543,44022,117961,117962,122215,118321,160543,290919,118322
2151,1,5173,79111,117961,118343,120291,118293,118302,118295,118296
2152,1,81070,29762,117961,118052,119243,118054,124320,117887,118055
2153,1,43305,16642,117961,118300,81476,118321,117906,290919,118322
2154,1,15714,57718,117961,119256,120943,118995,118806,292795,118997
2155,1,45981,8607,117961,118225,118403,118321,117906,290919,118322
2156,1,36789,29758,118120,118121,117884,117885,117913,117887,117888
2157,1,40391,70297,117961,118327,118744,118259,120721,290919,118261
2158,1,42362,1065,117961,118327,120559,118641,132791,118643,118644
2159,1,45603,5016,117961,118343,121710,120789,250337,118424,120791
2160,0,44944,5238,119596,119597,118053,118207,174445,270488,118209
2161,1,42093,769,117961,118343,120722,118636,277718,118638,118639
2162,1,77214,6982,117961,118300,118783,118784,213944,290919,118786
2163,1,4675,8487,117961,118327,118320,118321,117906,290919,118322
2164,0,16162,7424,5110,117954,122672,130857,125539,308574,130858
2165,1,43714,70062,117961,118386,118746,118321,117906,290919,118322
2166,1,74995,14829,117961,118052,119986,117905,117906,290919,117908
2167,1,917,22507,117961,118300,120059,118636,135814,118638,118639
2168,1,7543,4584,117961,118300,120297,118321,117906,290919,118322
2169,0,38704,9847,117876,117877,117878,117879,117879,19721,117880
2170,1,42189,74831,117961,118327,118391,118784,121556,290919,118786
2171,1,108224,23347,117961,118052,119408,118685,279443,308574,118687
2172,1,27292,23136,117961,118052,119742,118321,117906,290919,118322
2173,1,34582,1409,117961,118300,120722,118784,117906,290919,118786
2174,1,20294,53584,117916,117917,117884,118568,281735,19721,118570
2175,1,18418,2892,118887,118888,118458,126078,309123,118424,126080
2176,1,32270,6216,117961,118327,118328,130857,161026,308574,130858
2177,1,78872,14883,117959,117960,117920,118568,310732,19721,118570
2178,1,17278,52105,118595,118596,81476,120344,233010,118424,120346
2179,1,27727,122272,117961,118225,122273,120516,189220,120518,120519
2180,1,75834,190,117961,118413,121639,118321,117906,290919,118322
2181,1,25270,4953,117961,118343,123476,120006,294485,118424,120008
2182,1,20364,820,117961,118300,123719,118777,279443,308574,118779
2183,1,4685,100,120140,120141,142145,117905,156948,290919,117908
2184,1,74001,71952,117932,117933,117878,117885,117886,117887,117888
2185,1,27082,14758,117961,118225,120054,119587,132654,118704,119589
2186,0,4675,1412,117902,117903,119181,118451,130134,118453,118454
2187,1,34764,18686,117961,118386,128823,118321,117906,290919,118322
2188,1,5676,1475,117902,117903,118450,121372,148801,119184,121374
2189,1,972,4865,117961,118343,121710,118422,300136,118424,118425
2190,1,42085,2220,117961,118300,125872,120344,303717,118424,120346
2191,1,75639,41804,118315,118463,119214,127657,127658,124487,127659
2192,0,33241,56801,120864,120865,19666,120632,278014,118131,120634
2193,1,278393,5201,117961,118343,118979,307024,159672,118331,118332
2194,1,79272,19952,117961,118327,118529,118054,118054,117887,118055
2195,1,6977,2983,117961,118343,118700,117905,240983,290919,117908
2196,1,77203,58711,117961,119256,119257,280788,280788,292795,119082
2197,1,27800,28613,118212,118213,120356,126516,137302,118612,126518
2198,1,42006,4370,117961,118343,118514,118321,117906,290919,118322
2199,1,7678,2518,117961,118300,19772,132096,266851,119095,132098
2200,1,20897,5767,117961,118343,118344,119849,161024,118638,119851
2201,1,27124,1088,117961,118327,119830,117905,117906,290919,117908
2202,0,42085,3230,117961,118386,121961,120348,249620,118295,120350
2203,1,110281,5604,117961,118343,119598,118958,159709,118960,118961
2204,1,79121,4375,117961,118343,120347,118826,257115,118424,118828
2205,1,45974,55161,118752,119070,118754,280788,280788,292795,119082
2206,1,15022,23347,117961,118386,120671,118777,279443,308574,118779
2207,1,35376,8343,119301,119302,119303,118321,117906,290919,118322
2208,0,32270,70130,118595,118596,81476,118826,158101,118424,118828
2209,1,25098,1043,120140,120141,121589,124886,123881,118643,124888
2210,1,1581,124899,117961,118327,120171,120647,249497,118398,120649
2211,1,73798,4875,120864,121013,121014,120789,171744,118424,120791
2212,1,20299,25430,117929,117930,117884,117879,117886,19721,117880
2213,1,23990,5396,117961,118343,119993,120773,118959,118960,120774
2214,1,20292,27916,117926,117927,117941,118568,281735,19721,118570
2215,1,29024,131441,117961,118343,118292,118422,300136,118424,118425
2216,1,35407,770,117961,118300,120722,118451,130134,118453,118454
2217,1,25241,21036,117961,118327,121694,118777,146567,308574,118779
2218,1,19945,5423,117961,118327,118391,123648,123107,120518,123650
2219,1,36783,11506,118114,118115,117920,118568,217938,19721,118570
2220,0,45519,5022,118887,118888,118631,118912,309291,118424,118914
2221,1,80221,5717,117961,118343,124725,118321,117906,290919,118322
2222,1,28294,48956,117961,119256,120356,118028,118368,117887,118030
2223,1,77659,65834,117983,117984,117878,117879,117913,19721,117880
2224,1,4675,5507,117961,118413,120370,117905,117906,290919,117908
2225,1,43622,7388,117961,118225,119924,118318,168365,118205,118319
2226,1,73104,1600,117961,118327,118507,118890,311441,118398,118892
2227,1,17226,7893,117961,118343,118979,118834,133686,118424,118836
2228,1,6960,6225,117961,118343,118437,117905,117906,290919,117908
2229,1,34924,6124,117961,118343,6104,118321,117906,290919,118322
2230,0,73493,57758,117961,118343,149210,118702,120065,118704,118705
2231,0,17308,139593,117902,118041,119781,130479,168305,119784,130481
2232,1,7543,17728,117961,118052,119986,118318,168365,118205,118319
2233,1,29304,58557,117980,117981,117941,117885,117913,117887,117888
